パレットNo,セット位置,製品コード,吐出パターン番号,位置番号,傾き,A剤流圧(Mpa),B剤流圧(Mpa),A剤タンク1圧力(Mpa),A剤タンク2圧力(Mpa),B剤タンク1圧力(Mpa),B剤タンク2圧力(Mpa),A剤使用中タンク,B剤使用中タンク,A剤配合比速度(Hz),B剤配合比速度(Hz),生産総合流速(％),生産吐出時間(sec),X座標,Y座標,Z座標,余熱時間,硬化時間,投入開始日時,取出終了日時,余熱開始日時,余熱終了日時,注入開始日時,注入終了日時,硬化開始日時,硬化終了日時,生産日,製品コード(7桁),リレーケース名,注入時間,パレットR/T（分）
17,1番目,FBGJ00843678ACC,1,1,無,0.21,0.18,-0.025,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,9.9,220,332.0,290,1124,1191,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FBGJ008,リレ－ケ－ス本体　　　　　　　　　　　ＦＢＧ,14.99999973,40.13333333
50,3番目,EYDJ0234367515-,16,11,無,0.21,0.18,-0.025,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,8.9,631,356.8,290,1155,1195,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EYDJ023,,14.99999973,40.53333334
50,2番目,FBGJ0084367367+,1,1,無,0.21,0.18,-0.025,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,9.9,450,332.0,290,1155,1195,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FBGJ008,リレ－ケ－ス本体　　　　　　　　　　　ＦＢＧ,13.9999995,40.53333334
50,1番目,FBGJ00843678ABB,1,1,無,0.19,0.17,-0.025,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,9.9,220,332.0,290,1155,1195,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FBGJ008,リレ－ケ－ス本体　　　　　　　　　　　ＦＢＧ,14.00000013,40.53333334
9,3番目,EYDJ0234367508 ,16,11,無,0.21,0.18,-0.025,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,8.9,631,356.8,290,1137,1185,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EYDJ023,,14.00000013,40.41666666
12,3番目,FCNJ0014367C8BD,5,33,無,0.22,0.19,-0.02,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,79.0,5.0,620,356.5,290,1751,1320,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FCNJ001,,9.000000218,52.83333333
18,4番目,ETFJ00443678C46,5,7,無,0.23,0.2,-0.024,0.049,0.048,-0.084,タンク2,タンク1,50.8,60,79.0,5.0,850,370.0,290,1094,1195,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,ETFJ004,,11.00000006,39.71666667
26,1番目,FLVJ0024367CE6E,1,2,無,0.19,0.17,-0.02,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,9.9,215,351.0,290,1761,1330,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.00000013,52.98333333
31,1番目,FLWJ00243682B84,1,2,無,0.19,0.17,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,70.3,9.9,215,351.0,290,1181,1226,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,15.00000036,41.66666667
10,4番目,ETFJ0044368228 ,5,7,無,0.21,0.18,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,79.0,5.0,850,370.0,290,1173,1218,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,ETFJ004,,9.999999823,41.68333333
10,3番目,ETFJ0044368229$,5,7,無,0.22,0.18,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,79.0,5.0,620,370.0,290,1173,1218,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,ETFJ004,,10.00000045,41.68333333
10,2番目,FLWJ00243682B51,1,2,無,0.18,0.16,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,70.3,9.9,445,351.0,290,1173,1218,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,14.99999973,41.68333333
10,1番目,FLWJ0024368292$,1,2,無,0.19,0.17,-0.017,0.049,0.047,0.05,タンク2,タンク2,50.8,60,70.3,9.9,215,351.0,290,1173,1218,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,15.00000036,41.68333333
23,3番目,ETFJ004436822A/,5,7,無,0.22,0.18,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,79.0,5.0,620,370.0,290,1162,1247,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,ETFJ004,,11.00000006,41.91666666
31,2番目,FLWJ00243682B73,1,2,無,0.19,0.17,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,70.3,9.9,445,351.0,290,1181,1226,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,14.99999973,41.66666667
23,2番目,FLWJ00243682B40,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,70.3,9.9,445,351.0,290,1162,1247,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,14.99999973,41.91666666
8,4番目,EZGJ00143680FEC,6,35,無,0.16,0.15,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,62.0,5.0,801,366.8,290,1154,1251,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EZGJ001,,9.999999823,41.78333334
8,3番目,EJHJ012436822C%,7,20,無,0.19,0.16,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,70.3,9.7,701,317.0,290,1154,1251,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EJHJ012,,14.00000013,41.78333334
8,2番目,FLVJ002436828F8,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,445,351.0,290,1154,1251,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.00000013,41.78333334
8,1番目,FLWJ0024368293/,1,2,無,0.19,0.17,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,215,351.0,290,1154,1251,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,14.99999973,41.78333334
19,4番目,EWRJ0044368209.,6,35,無,0.17,0.15,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,62.0,5.0,801,366.8,290,1157,1251,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EWRJ004,,9.999999823,41.7
19,3番目,EJHJ012436822B+,7,20,無,0.19,0.16,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,70.3,9.7,701,317.0,290,1157,1251,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EJHJ012,,13.9999995,41.7
23,1番目,FLWJ0024368294+,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,215,351.0,290,1162,1247,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,15.00000036,41.91666666
31,3番目,ETFJ0044368227.,5,7,無,0.22,0.18,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,79.0,5.0,620,370.0,290,1181,1226,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,ETFJ004,,11.00000006,41.66666667
18,1番目,FLWJ00243682B95,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,215,351.0,290,1169,1214,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,13.9999995,41.5
18,2番目,FLWJ002436830D%,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,445,351.0,290,1169,1214,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,14.99999973,41.5
20,2番目,FLWJ0024368310U,1,2,無,0.19,0.16,-0.016,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,445,351.0,290,1172,3933,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,15.00000036,86.81666667
20,1番目,FLWJ002436833B0,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,215,351.0,290,1172,3933,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,14.99999973,86.81666667
25,3番目,FFRJ00343682892,18,20,無,0.28,0.23,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,100.0,7.1,701,317.0,290,1191,3929,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FFRJ003,,13.00000052,86.83333334
25,2番目,ERGJ02143680FCA,18,29,無,0.28,0.23,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,100.0,7.1,373,402.0,290,1191,3929,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,ERGJ021,,11.99999966,86.83333334
25,1番目,FLWJ0024368311V,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,215,351.0,290,1191,3929,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,14.00000013,86.83333334
24,4番目,FFRJ00343682881,18,20,無,0.28,0.23,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,100.0,7.1,931,317.0,290,1182,1204,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FFRJ003,,12.9999999,41.53333333
24,3番目,FFRJ0034368286%,18,20,無,0.28,0.23,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,100.0,7.1,701,317.0,290,1182,1204,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FFRJ003,,12.00000029,41.53333333
24,2番目,FLWJ00243682B62,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,445,351.0,290,1182,1204,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,14.99999973,41.53333333
24,1番目,FLWJ0024368312W,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,215,351.0,290,1182,1204,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,14.00000013,41.53333333
5,4番目,FFRJ00343682870,18,20,無,0.26,0.22,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,100.0,7.1,931,317.0,290,1179,1215,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FFRJ003,,12.9999999,41.43333333
5,3番目,FFRJ003436825B1,18,20,無,0.28,0.23,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,100.0,7.1,701,317.0,290,1179,1215,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FFRJ003,,12.00000029,41.43333333
5,2番目,FLWJ002436830F1,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,445,351.0,290,1179,1215,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,15.00000036,41.43333333
5,1番目,FLWJ002436830E0,1,2,無,0.19,0.16,-0.017,0.049,0.047,0.049,タンク2,タンク2,50.8,60,70.3,9.9,215,351.0,290,1179,1215,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLWJ002,,14.99999973,41.43333333
18,4番目,FHFJ0024368257/,18,20,無,0.28,0.23,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,100.0,7.1,931,317.0,290,1169,1214,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FHFJ002,,12.9999999,41.5
18,3番目,FFRJ003436825D3,18,20,無,0.28,0.23,-0.017,0.049,0.047,0.05,タンク2,タンク2,50.8,60,100.0,7.1,701,317.0,290,1169,1214,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FFRJ003,,12.00000029,41.5
19,2番目,FLVJ0024368290.,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,70.3,9.9,445,351.0,290,1157,1251,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,15.00000036,41.7
19,1番目,FLVJ0024368291 ,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,215,351.0,290,1157,1251,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.99999973,41.7
26,4番目,EWRJ004436820A ,6,35,無,0.17,0.14,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,62.0,5.0,801,366.8,290,1148,1252,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EWRJ004,,11.00000006,41.85000001
26,3番目,FCNJ001436820C/,5,33,無,0.22,0.18,-0.017,0.049,0.046,0.05,タンク2,タンク2,50.8,60,79.0,5.0,620,356.5,290,1148,1252,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FCNJ001,,9.999999823,41.85000001
50,3番目,EYDJ02343680F97,16,11,無,0.19,0.16,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,8.9,631,356.8,290,1111,1284,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EYDJ023,,14.00000013,41.45000001
50,2番目,FLVJ0024368238$,1,2,無,0.19,0.16,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,9.9,445,351.0,290,1111,1284,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.99999973,41.45000001
50,1番目,FLVJ002436823A+,1,2,無,0.19,0.16,-0.017,0.049,0.046,-0.084,タンク2,タンク1,50.8,60,70.3,9.9,215,351.0,290,1111,1284,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,15.00000036,41.45000001
9,4番目,EJWJ0264367ECAI,6,12,無,0.17,0.14,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,62.0,5.0,776,360.0,290,1109,1276,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EJWJ026,リレ－ケ－ス本体　　　　　　　　　　　ＥＪＷ,11.00000006,41.40000001
9,3番目,EYDJ0234367ECEM,16,11,無,0.19,0.16,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,8.9,631,356.8,290,1109,1276,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EYDJ023,,14.00000013,41.40000001
9,2番目,FFPJ0024368110S,1,2,無,0.19,0.16,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,9.9,445,351.0,290,1109,1276,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FFPJ002,リレ－ケ－ス本体　　　　　　　　　　　ＦＢＧ,14.99999973,41.40000001
9,1番目,FLVJ0024368239/,1,2,無,0.19,0.16,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,9.9,215,351.0,290,1109,1276,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.00000013,41.40000001
16,4番目,EJWJ0264367EC7F,6,12,無,0.17,0.14,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,62.0,5.0,776,360.0,290,1111,1278,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EJWJ026,リレ－ケ－ス本体　　　　　　　　　　　ＥＪＷ,11.00000006,41.35
16,3番目,EYDJ02343680F64,16,11,無,0.19,0.16,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,8.9,631,356.8,290,1111,1278,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EYDJ023,,14.00000013,41.35
16,2番目,FLVJ002436822F2,1,2,無,0.17,0.15,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,9.9,445,351.0,290,1111,1278,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,15.00000036,41.35
16,1番目,FLVJ0024368112U,1,2,無,0.19,0.16,-0.017,0.049,0.046,-0.084,タンク2,タンク1,50.8,60,70.3,9.9,215,351.0,290,1111,1278,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.00000013,41.35
4,4番目,EJWJ0264367A0F7,6,12,無,0.17,0.14,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,62.0,5.0,776,360.0,290,1106,1273,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EJWJ026,リレ－ケ－ス本体　　　　　　　　　　　ＥＪＷ,9.999999823,41.33333334
4,3番目,EYDJ02343680F75,16,11,無,0.19,0.16,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,8.9,631,356.8,290,1106,1273,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EYDJ023,,12.9999999,41.33333334
4,2番目,FLVJ0024368230V,1,2,無,0.19,0.16,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,9.9,445,351.0,290,1106,1273,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.99999973,41.33333334
4,1番目,FLVJ0024368232X,1,2,無,0.19,0.16,-0.017,0.049,0.046,-0.084,タンク2,タンク1,50.8,60,70.3,9.9,215,351.0,290,1106,1273,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,15.00000036,41.33333334
50,4番目,EJWJ0264367EC9H,6,12,無,0.16,0.14,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,62.0,5.0,776,360.0,290,1111,1284,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EJWJ026,リレ－ケ－ス本体　　　　　　　　　　　ＥＪＷ,11.00000006,41.45000001
20,3番目,EVMJ006436828C5,18,30,無,0.28,0.22,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,100.0,7.1,552,276.0,290,1172,3933,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EVMJ006,,14.00000013,86.81666667
17,1番目,FLVJ0024368231W,1,2,無,0.19,0.16,-0.017,0.049,0.046,-0.084,タンク2,タンク1,50.8,60,70.3,9.9,215,351.0,290,1119,1278,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.00000013,41.63333333
17,3番目,EYDJ02343680FB9,16,11,無,0.19,0.16,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,70.3,8.9,631,356.8,290,1119,1278,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EYDJ023,,12.9999999,41.63333333
26,2番目,FLVJ0024368253-,1,2,無,0.17,0.15,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,445,351.0,290,1148,1252,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.00000013,41.85000001
26,1番目,FLVJ0024368252Z,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,215,351.0,290,1148,1252,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.00000013,41.85000001
12,4番目,EYRJ0014368207Z,6,35,無,0.17,0.14,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,62.0,5.0,801,366.8,290,1140,1280,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EYRJ001,,11.00000006,41.85
12,3番目,FCNJ001436821D%,5,33,無,0.21,0.18,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,79.0,5.0,620,356.5,290,1140,1280,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FCNJ001,,10.00000045,41.85
12,2番目,FLVJ0024368250X,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,445,351.0,290,1140,1280,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.99999973,41.85
12,1番目,FLVJ002436824F4,1,2,無,0.17,0.15,-0.017,0.049,0.046,0.049,タンク2,タンク2,50.8,60,70.3,9.9,215,351.0,290,1140,1280,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.99999973,41.85
13,4番目,ERGJ02143680FDB,18,29,無,0.27,0.21,-0.017,0.049,0.046,0.044,タンク2,タンク2,50.8,60,100.0,7.1,833,402.0,290,1128,1281,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,ERGJ021,,19.00000004,41.88333333
13,3番目,EYRJ0014368208-,6,35,無,0.17,0.14,-0.017,0.049,0.046,0.045,タンク2,タンク2,50.8,60,62.0,5.0,571,366.8,290,1128,1281,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EYRJ001,,9.999999823,41.88333333
13,2番目,FLVJ0024368251Y,1,2,無,0.19,0.16,-0.017,0.049,0.046,0.046,タンク2,タンク2,50.8,60,70.3,9.9,445,351.0,290,1128,1281,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.00000013,41.88333333
13,1番目,FLVJ002436824E3,1,2,無,0.19,0.16,-0.017,0.049,0.047,0.047,タンク2,タンク2,50.8,60,70.3,9.9,215,351.0,290,1128,1281,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.00000013,41.88333333
15,4番目,EJWJ0264367ECBJ,6,12,無,0.17,0.14,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,62.0,5.0,776,360.0,290,1128,1285,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EJWJ026,リレ－ケ－ス本体　　　　　　　　　　　ＥＪＷ,10.00000045,41.7
15,3番目,EWRJ004436820B$,6,35,無,0.17,0.14,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,62.0,5.0,571,366.8,290,1128,1285,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EWRJ004,,10.00000045,41.7
15,2番目,FLVJ002436824D2,1,2,無,0.19,0.16,-0.017,0.049,0.047,-0.074,タンク2,タンク1,50.8,60,70.3,9.9,445,351.0,290,1128,1285,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.99999973,41.7
15,1番目,FLVJ002436823B%,1,2,無,0.19,0.16,-0.017,0.049,0.046,-0.014,タンク2,タンク1,50.8,60,70.3,9.9,215,351.0,290,1128,1285,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,FLVJ002,,14.99999973,41.7
17,4番目,EJWJ0264367EC8G,6,12,無,0.17,0.14,-0.017,0.049,0.047,-0.084,タンク2,タンク1,50.8,60,62.0,5.0,776,360.0,290,1119,1278,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,2026/4/17,EJWJ026,リレ－ケ－ス本体　　　　　　　　　　　ＥＪＷ,11.00000006,41.63333333
